Transaction ID,Order Date,Customer ID,Customer Name,Product Category,Product Name,Quantity,Unit Price,Discount,Sales Amount,Profit,Payment Method,Country,State,Region
TXN-100894,2026-06-08,Cust-1018,Customer 1018,Clothing,Socks,4,10.0,0.0,40.0,11.06,PayPal,United States,Texas,North America
TXN-100895,2024-08-02,Cust-1007,Customer 1007,Beauty,Perfume,1,75.0,0.1,67.5,11.9,Debit Card,France,Île-de-France,Europe
TXN-100896,2025-03-24,Cust-1058,Customer 1058,Home & Kitchen,Dinner Set,2,79.0,0.0,158.0,55.66,PayPal,Canada,British Columbia,North America
TXN-100897,2025-02-10,Cust-1031,Customer 1031,Electronics,Smartphone,1,699.0,0.0,699.0,107.73,Apple Pay,Canada,Ontario,North America
TXN-100898,2024-09-18,Cust-1075,Customer 1075,Clothing,Sneakers,1,80.0,0.0,80.0,17.93,Credit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100899,2025-10-11,Cust-1017,Customer 1017,Electronics,Smartwatch,1,199.0,0.0,199.0,64.31,Credit Card,United Kingdom,England,Europe
TXN-100900,2024-10-28,Cust-1016,Customer 1016,Electronics,Headphones,1,150.0,0.05,142.5,42.92,Credit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100901,2025-12-13,Cust-1028,Customer 1028,Sports,Dumbbells,1,45.0,0.05,42.75,14.5,Google Pay,United Kingdom,England,Europe
TXN-100902,2024-11-16,Cust-1137,Customer 1137,Electronics,Smartwatch,3,199.0,0.0,597.0,258.75,Google Pay,United Kingdom,Scotland,Europe
TXN-100903,2025-12-01,Cust-1020,Customer 1020,Clothing,Jacket,2,120.0,0.0,240.0,66.88,Apple Pay,United Kingdom,Wales,Europe
TXN-100904,2025-01-22,Cust-1027,Customer 1027,Clothing,Sneakers,1,80.0,0.0,80.0,31.22,Debit Card,France,Île-de-France,Europe
TXN-100905,2024-07-19,Cust-1076,Customer 1076,Beauty,Shampoo,1,15.0,0.05,14.25,5.79,PayPal,Germany,Hamburg,Europe
TXN-100906,2026-01-25,Cust-1120,Customer 1120,Clothing,Jacket,1,120.0,0.0,120.0,26.28,Apple Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100907,2025-07-23,Cust-1129,Customer 1129,Clothing,Socks,1,10.0,0.05,9.5,4.14,Debit Card,Canada,British Columbia,North America
TXN-100908,2024-08-30,Cust-1053,Customer 1053,Sports,Water Bottle,3,20.0,0.15,51.0,12.79,Credit Card,United States,Florida,North America
TXN-100909,2025-02-12,Cust-1083,Customer 1083,Electronics,Smartwatch,1,199.0,0.0,199.0,69.36,Credit Card,United Kingdom,England,Europe
TXN-100910,2024-10-11,Cust-1125,Customer 1125,Clothing,Jacket,1,120.0,0.0,120.0,34.73,Debit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100911,2024-11-17,Cust-1134,Customer 1134,Sports,Running Shoes,1,95.0,0.05,90.25,20.31,PayPal,Germany,Hamburg,Europe
TXN-100912,2024-10-13,Cust-1111,Customer 1111,Sports,Yoga Mat,3,29.0,0.0,87.0,20.62,Apple Pay,Canada,Ontario,North America
TXN-100913,2025-02-07,Cust-1133,Customer 1133,Beauty,Moisturizer,1,25.0,0.0,25.0,6.43,PayPal,Canada,Alberta,North America
TXN-100914,2024-10-13,Cust-1134,Customer 1134,Clothing,Jacket,2,120.0,0.1,216.0,33.4,Apple Pay,Germany,Berlin,Europe
TXN-100915,2025-10-07,Cust-1133,Customer 1133,Electronics,Headphones,1,150.0,0.0,150.0,47.89,PayPal,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100916,2024-07-28,Cust-1143,Customer 1143,Home & Kitchen,Blender,1,49.0,0.0,49.0,9.56,PayPal,United States,Texas,North America
TXN-100917,2026-03-09,Cust-1115,Customer 1115,Sports,Water Bottle,3,20.0,0.05,57.0,16.94,Debit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100918,2025-06-28,Cust-1096,Customer 1096,Home & Kitchen,Air Fryer,1,119.0,0.1,107.1,17.48,Credit Card,United Kingdom,England,Europe
TXN-100919,2026-02-09,Cust-1091,Customer 1091,Home & Kitchen,Air Fryer,2,119.0,0.0,238.0,35.87,Debit Card,United States,Illinois,North America
TXN-100920,2025-12-30,Cust-1086,Customer 1086,Sports,Water Bottle,2,20.0,0.0,40.0,11.23,PayPal,Germany,Hamburg,Europe
TXN-100921,2025-08-23,Cust-1080,Customer 1080,Beauty,Perfume,3,75.0,0.1,202.5,77.31,Apple Pay,United States,Florida,North America
TXN-100922,2026-02-27,Cust-1108,Customer 1108,Beauty,Lipstick,1,18.0,0.0,18.0,5.86,Credit Card,Canada,Quebec,North America
TXN-100923,2025-11-24,Cust-1144,Customer 1144,Clothing,Sneakers,4,80.0,0.15,272.0,105.24,Debit Card,United Kingdom,England,Europe
TXN-100924,2026-05-17,Cust-1146,Customer 1146,Electronics,Headphones,3,150.0,0.15,382.5,158.35,Apple Pay,United Kingdom,Scotland,Europe
TXN-100925,2025-04-02,Cust-1023,Customer 1023,Beauty,Moisturizer,3,25.0,0.0,75.0,11.84,PayPal,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100926,2025-05-10,Cust-1036,Customer 1036,Home & Kitchen,Air Fryer,1,119.0,0.0,119.0,19.13,Credit Card,France,Île-de-France,Europe
TXN-100927,2025-09-10,Cust-1072,Customer 1072,Sports,Yoga Mat,2,29.0,0.05,55.1,11.58,PayPal,France,Auvergne-Rhône-Alpes,Europe
TXN-100928,2025-05-05,Cust-1007,Customer 1007,Beauty,Foundation,1,35.0,0.1,31.5,7.54,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-100929,2025-07-06,Cust-1148,Customer 1148,Beauty,Perfume,1,75.0,0.0,75.0,17.4,Credit Card,United Kingdom,Wales,Europe
TXN-100930,2025-04-09,Cust-1105,Customer 1105,Home & Kitchen,Knife Set,5,59.0,0.0,295.0,80.06,Debit Card,Germany,Bavaria,Europe
TXN-100931,2025-09-04,Cust-1087,Customer 1087,Home & Kitchen,Blender,3,49.0,0.0,147.0,50.13,Debit Card,United Kingdom,Scotland,Europe
TXN-100932,2026-04-17,Cust-1133,Customer 1133,Electronics,Smartwatch,3,199.0,0.0,597.0,240.32,Google Pay,Germany,Berlin,Europe
TXN-100933,2025-03-28,Cust-1104,Customer 1104,Beauty,Perfume,1,75.0,0.1,67.5,14.73,PayPal,United Kingdom,Scotland,Europe
TXN-100934,2026-06-04,Cust-1020,Customer 1020,Home & Kitchen,Blender,1,49.0,0.1,44.1,13.67,Debit Card,United States,California,North America
TXN-100935,2026-01-27,Cust-1113,Customer 1113,Electronics,Headphones,1,150.0,0.0,150.0,54.34,Apple Pay,United Kingdom,England,Europe
TXN-100936,2025-11-09,Cust-1122,Customer 1122,Clothing,Jacket,1,120.0,0.15,102.0,36.51,PayPal,France,Île-de-France,Europe
TXN-100937,2026-03-10,Cust-1069,Customer 1069,Beauty,Shampoo,1,15.0,0.0,15.0,5.09,PayPal,Germany,Berlin,Europe
TXN-100938,2025-11-22,Cust-1020,Customer 1020,Sports,Yoga Mat,1,29.0,0.0,29.0,11.49,Debit Card,Germany,Berlin,Europe
TXN-100939,2025-06-09,Cust-1074,Customer 1074,Electronics,Smartphone,2,699.0,0.05,1328.1,531.22,Apple Pay,Canada,Quebec,North America
TXN-100940,2025-09-13,Cust-1078,Customer 1078,Electronics,Laptop,1,999.0,0.0,999.0,192.36,Apple Pay,United States,New York,North America
TXN-100941,2025-06-09,Cust-1035,Customer 1035,Home & Kitchen,Coffee Maker,1,89.0,0.1,80.1,17.53,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100942,2026-02-21,Cust-1005,Customer 1005,Electronics,Headphones,1,150.0,0.15,127.5,34.78,Credit Card,Germany,Berlin,Europe
TXN-100943,2026-04-19,Cust-1051,Customer 1051,Home & Kitchen,Blender,5,49.0,0.0,245.0,40.24,Debit Card,Germany,Hamburg,Europe
TXN-100944,2024-11-08,Cust-1114,Customer 1114,Clothing,Jeans,1,60.0,0.05,57.0,20.26,PayPal,Canada,Alberta,North America
TXN-100945,2025-02-22,Cust-1041,Customer 1041,Clothing,Sneakers,1,80.0,0.05,76.0,16.92,Google Pay,United States,New York,North America
TXN-100946,2025-12-19,Cust-1084,Customer 1084,Home & Kitchen,Coffee Maker,1,89.0,0.0,89.0,16.23,Credit Card,United Kingdom,Scotland,Europe
TXN-100947,2024-08-03,Cust-1060,Customer 1060,Beauty,Perfume,2,75.0,0.0,150.0,47.75,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100948,2025-02-08,Cust-1067,Customer 1067,Sports,Yoga Mat,2,29.0,0.0,58.0,23.93,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100949,2025-12-24,Cust-1050,Customer 1050,Electronics,Smartphone,2,699.0,0.0,1398.0,337.8,Credit Card,United Kingdom,Wales,Europe
TXN-100950,2025-02-02,Cust-1050,Customer 1050,Electronics,Charger,1,29.0,0.1,26.1,4.74,Debit Card,United Kingdom,Wales,Europe
TXN-100951,2024-06-30,Cust-1033,Customer 1033,Beauty,Perfume,2,75.0,0.0,150.0,44.1,Credit Card,United States,California,North America
TXN-100952,2025-05-12,Cust-1080,Customer 1080,Home & Kitchen,Air Fryer,5,119.0,0.05,565.25,195.16,PayPal,Canada,Alberta,North America
TXN-100953,2025-10-05,Cust-1054,Customer 1054,Beauty,Lipstick,1,18.0,0.0,18.0,6.64,Credit Card,France,Île-de-France,Europe
TXN-100954,2024-09-07,Cust-1082,Customer 1082,Sports,Backpack,1,55.0,0.15,46.75,14.36,Google Pay,United States,Illinois,North America
TXN-100955,2024-06-28,Cust-1121,Customer 1121,Beauty,Foundation,1,35.0,0.0,35.0,12.55,Debit Card,Canada,Quebec,North America
TXN-100956,2026-04-01,Cust-1117,Customer 1117,Sports,Backpack,2,55.0,0.0,110.0,39.06,Credit Card,United Kingdom,Wales,Europe
TXN-100957,2024-10-20,Cust-1017,Customer 1017,Sports,Backpack,1,55.0,0.05,52.25,14.66,Debit Card,United States,California,North America
TXN-100958,2026-02-20,Cust-1102,Customer 1102,Electronics,Smartwatch,5,199.0,0.15,845.75,354.74,Apple Pay,Germany,Bavaria,Europe
TXN-100959,2025-11-10,Cust-1025,Customer 1025,Home & Kitchen,Blender,5,49.0,0.05,232.75,99.76,Debit Card,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100960,2026-01-19,Cust-1006,Customer 1006,Sports,Water Bottle,1,20.0,0.0,20.0,6.49,PayPal,United Kingdom,Wales,Europe
TXN-100961,2025-09-08,Cust-1133,Customer 1133,Beauty,Shampoo,2,15.0,0.0,30.0,5.5,Google Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100962,2025-01-04,Cust-1131,Customer 1131,Electronics,Headphones,2,150.0,0.05,285.0,44.84,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100963,2026-06-09,Cust-1130,Customer 1130,Sports,Backpack,2,55.0,0.15,93.5,36.4,Debit Card,Germany,Berlin,Europe
TXN-100964,2025-07-21,Cust-1121,Customer 1121,Beauty,Moisturizer,1,25.0,0.1,22.5,5.07,PayPal,United States,Illinois,North America
TXN-100965,2024-07-20,Cust-1057,Customer 1057,Beauty,Moisturizer,1,25.0,0.0,25.0,8.29,Apple Pay,France,Île-de-France,Europe
TXN-100966,2025-09-02,Cust-1121,Customer 1121,Home & Kitchen,Knife Set,2,59.0,0.0,118.0,43.97,Credit Card,United Kingdom,Wales,Europe
TXN-100967,2024-12-14,Cust-1136,Customer 1136,Sports,Yoga Mat,1,29.0,0.0,29.0,4.57,Debit Card,United Kingdom,Wales,Europe
TXN-100968,2025-04-20,Cust-1138,Customer 1138,Sports,Running Shoes,4,95.0,0.05,361.0,151.35,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100969,2026-03-31,Cust-1049,Customer 1049,Beauty,Moisturizer,1,25.0,0.0,25.0,10.02,Google Pay,Canada,British Columbia,North America
TXN-100970,2025-05-16,Cust-1053,Customer 1053,Electronics,Laptop,3,999.0,0.05,2847.15,648.33,Apple Pay,France,Île-de-France,Europe
TXN-100971,2025-08-08,Cust-1149,Customer 1149,Home & Kitchen,Air Fryer,3,119.0,0.05,339.15,113.59,Debit Card,United Kingdom,Scotland,Europe
TXN-100972,2024-10-20,Cust-1140,Customer 1140,Electronics,Laptop,4,999.0,0.15,3396.6,898.14,Debit Card,United States,Texas,North America
TXN-100973,2026-06-18,Cust-1062,Customer 1062,Home & Kitchen,Dinner Set,1,79.0,0.05,75.05,15.9,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100974,2025-02-04,Cust-1082,Customer 1082,Sports,Running Shoes,2,95.0,0.15,161.5,29.6,Google Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-100975,2025-12-08,Cust-1108,Customer 1108,Electronics,Laptop,1,999.0,0.0,999.0,200.8,Google Pay,United States,New York,North America
TXN-100976,2024-10-15,Cust-1056,Customer 1056,Electronics,Headphones,1,150.0,0.0,150.0,23.7,Credit Card,Canada,Ontario,North America
TXN-100977,2024-11-11,Cust-1030,Customer 1030,Beauty,Foundation,2,35.0,0.1,63.0,10.38,Credit Card,United States,New York,North America
TXN-100978,2026-01-04,Cust-1011,Customer 1011,Home & Kitchen,Air Fryer,3,119.0,0.0,357.0,110.08,Apple Pay,United States,California,North America
TXN-100979,2024-06-25,Cust-1079,Customer 1079,Sports,Backpack,2,55.0,0.05,104.5,46.02,Credit Card,United States,Texas,North America
TXN-100980,2024-09-22,Cust-1051,Customer 1051,Clothing,Jeans,2,60.0,0.0,120.0,24.15,PayPal,United Kingdom,Wales,Europe
TXN-100981,2026-04-09,Cust-1017,Customer 1017,Sports,Backpack,2,55.0,0.0,110.0,43.88,Apple Pay,Germany,Berlin,Europe
TXN-100982,2025-05-10,Cust-1091,Customer 1091,Sports,Yoga Mat,1,29.0,0.15,24.65,9.37,Apple Pay,United Kingdom,Wales,Europe
TXN-100983,2025-12-26,Cust-1114,Customer 1114,Clothing,Jacket,2,120.0,0.0,240.0,55.83,Debit Card,France,Île-de-France,Europe
TXN-100984,2024-11-10,Cust-1118,Customer 1118,Sports,Backpack,2,55.0,0.0,110.0,23.41,Debit Card,France,Île-de-France,Europe
TXN-100985,2025-11-17,Cust-1037,Customer 1037,Home & Kitchen,Coffee Maker,1,89.0,0.15,75.65,28.88,Apple Pay,United Kingdom,Scotland,Europe
TXN-100986,2025-03-10,Cust-1007,Customer 1007,Home & Kitchen,Coffee Maker,1,89.0,0.0,89.0,20.12,PayPal,Canada,British Columbia,North America
TXN-100987,2026-04-28,Cust-1050,Customer 1050,Home & Kitchen,Knife Set,1,59.0,0.1,53.1,8.45,Credit Card,United Kingdom,England,Europe
TXN-100988,2026-05-15,Cust-1031,Customer 1031,Beauty,Shampoo,1,15.0,0.0,15.0,5.13,Google Pay,United Kingdom,England,Europe
TXN-100989,2024-07-04,Cust-1104,Customer 1104,Beauty,Lipstick,1,18.0,0.0,18.0,4.11,Credit Card,United States,New York,North America
TXN-100990,2025-03-12,Cust-1126,Customer 1126,Home & Kitchen,Knife Set,4,59.0,0.0,236.0,80.91,Google Pay,United Kingdom,England,Europe
TXN-100991,2026-04-05,Cust-1039,Customer 1039,Clothing,Jacket,4,120.0,0.0,480.0,116.47,Credit Card,United Kingdom,Scotland,Europe
TXN-100992,2024-12-13,Cust-1043,Customer 1043,Electronics,Smartwatch,1,199.0,0.15,169.15,61.97,Credit Card,Canada,Quebec,North America
TXN-100993,2024-07-07,Cust-1046,Customer 1046,Sports,Backpack,1,55.0,0.15,46.75,20.09,Apple Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-100994,2024-12-09,Cust-1100,Customer 1100,Sports,Yoga Mat,1,29.0,0.0,29.0,11.4,Google Pay,United States,Illinois,North America
TXN-100995,2026-03-28,Cust-1125,Customer 1125,Home & Kitchen,Coffee Maker,5,89.0,0.15,378.25,119.79,PayPal,United States,California,North America
TXN-100996,2026-02-10,Cust-1050,Customer 1050,Electronics,Charger,2,29.0,0.05,55.1,10.19,Google Pay,Germany,Berlin,Europe
TXN-100997,2025-05-11,Cust-1080,Customer 1080,Sports,Water Bottle,2,20.0,0.05,38.0,13.54,Credit Card,France,Île-de-France,Europe
TXN-100998,2025-05-09,Cust-1020,Customer 1020,Electronics,Headphones,1,150.0,0.1,135.0,38.57,Debit Card,France,Île-de-France,Europe
TXN-100999,2026-02-27,Cust-1007,Customer 1007,Clothing,Jacket,3,120.0,0.05,342.0,116.47,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-101000,2025-05-19,Cust-1042,Customer 1042,Clothing,Socks,2,10.0,0.0,20.0,3.82,Apple Pay,Germany,Bavaria,Europe
TXN-101001,2025-12-26,Cust-1033,Customer 1033,Beauty,Lipstick,2,18.0,0.05,34.2,13.38,Apple Pay,United Kingdom,Wales,Europe
TXN-101002,2025-08-17,Cust-1037,Customer 1037,Beauty,Moisturizer,1,25.0,0.15,21.25,9.31,Credit Card,United Kingdom,Scotland,Europe
TXN-101003,2026-02-20,Cust-1020,Customer 1020,Electronics,Smartwatch,2,199.0,0.0,398.0,94.11,Google Pay,France,Île-de-France,Europe
TXN-101004,2024-09-27,Cust-1051,Customer 1051,Clothing,Socks,2,10.0,0.05,19.0,4.52,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101005,2026-01-26,Cust-1132,Customer 1132,Home & Kitchen,Coffee Maker,4,89.0,0.0,356.0,72.06,PayPal,Canada,Quebec,North America
TXN-101006,2025-05-08,Cust-1148,Customer 1148,Home & Kitchen,Knife Set,1,59.0,0.0,59.0,9.94,PayPal,Canada,Quebec,North America
TXN-101007,2025-02-15,Cust-1130,Customer 1130,Clothing,Sneakers,1,80.0,0.0,80.0,23.29,Credit Card,Canada,Ontario,North America
TXN-101008,2025-05-24,Cust-1068,Customer 1068,Home & Kitchen,Air Fryer,1,119.0,0.05,113.05,37.35,Google Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-101009,2025-07-05,Cust-1074,Customer 1074,Sports,Yoga Mat,1,29.0,0.0,29.0,10.05,Debit Card,Canada,Ontario,North America
TXN-101010,2025-09-26,Cust-1022,Customer 1022,Electronics,Smartwatch,1,199.0,0.05,189.05,32.87,Apple Pay,United States,New York,North America
TXN-101011,2024-11-08,Cust-1104,Customer 1104,Sports,Backpack,5,55.0,0.0,275.0,60.48,PayPal,Germany,Berlin,Europe
TXN-101012,2026-02-02,Cust-1028,Customer 1028,Sports,Backpack,5,55.0,0.0,275.0,82.71,Apple Pay,United Kingdom,Scotland,Europe
TXN-101013,2025-12-23,Cust-1059,Customer 1059,Electronics,Charger,1,29.0,0.0,29.0,8.1,Google Pay,Canada,Quebec,North America
TXN-101014,2025-11-19,Cust-1127,Customer 1127,Sports,Water Bottle,3,20.0,0.1,54.0,15.5,Debit Card,United Kingdom,Wales,Europe
TXN-101015,2025-04-16,Cust-1023,Customer 1023,Sports,Backpack,2,55.0,0.0,110.0,32.88,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-101016,2025-05-10,Cust-1059,Customer 1059,Electronics,Smartwatch,2,199.0,0.05,378.1,165.69,Debit Card,Germany,Berlin,Europe
TXN-101017,2026-01-17,Cust-1024,Customer 1024,Sports,Running Shoes,2,95.0,0.0,190.0,37.38,PayPal,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101018,2025-06-08,Cust-1133,Customer 1133,Home & Kitchen,Air Fryer,3,119.0,0.15,303.45,133.0,Google Pay,United Kingdom,Scotland,Europe
TXN-101019,2025-02-08,Cust-1014,Customer 1014,Electronics,Headphones,4,150.0,0.0,600.0,179.58,Debit Card,Canada,British Columbia,North America
TXN-101020,2025-03-21,Cust-1018,Customer 1018,Beauty,Lipstick,2,18.0,0.0,36.0,5.5,PayPal,France,Auvergne-Rhône-Alpes,Europe
TXN-101021,2025-04-11,Cust-1142,Customer 1142,Clothing,Jeans,2,60.0,0.0,120.0,21.13,Debit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-101022,2026-06-19,Cust-1096,Customer 1096,Beauty,Foundation,2,35.0,0.0,70.0,10.75,Credit Card,Canada,Quebec,North America
TXN-101023,2024-12-06,Cust-1089,Customer 1089,Home & Kitchen,Dinner Set,4,79.0,0.0,316.0,90.96,Credit Card,United States,New York,North America
TXN-101024,2024-06-29,Cust-1107,Customer 1107,Sports,Backpack,2,55.0,0.0,110.0,18.74,Apple Pay,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101025,2025-07-08,Cust-1059,Customer 1059,Electronics,Laptop,3,999.0,0.05,2847.15,1150.16,Google Pay,United States,Florida,North America
TXN-101026,2024-09-10,Cust-1111,Customer 1111,Clothing,Sneakers,1,80.0,0.05,76.0,16.42,Apple Pay,United States,Florida,North America
TXN-101027,2025-08-08,Cust-1011,Customer 1011,Home & Kitchen,Coffee Maker,2,89.0,0.0,178.0,61.8,PayPal,United Kingdom,England,Europe
TXN-101028,2026-01-19,Cust-1073,Customer 1073,Beauty,Lipstick,5,18.0,0.0,90.0,15.66,Apple Pay,France,Île-de-France,Europe
TXN-101029,2024-11-03,Cust-1034,Customer 1034,Electronics,Charger,2,29.0,0.0,58.0,11.3,PayPal,United Kingdom,England,Europe
TXN-101030,2026-02-15,Cust-1082,Customer 1082,Electronics,Smartwatch,1,199.0,0.0,199.0,40.21,Debit Card,United Kingdom,Scotland,Europe
TXN-101031,2024-08-05,Cust-1066,Customer 1066,Beauty,Lipstick,1,18.0,0.05,17.1,3.15,Credit Card,Germany,Hamburg,Europe
TXN-101032,2024-09-21,Cust-1115,Customer 1115,Electronics,Headphones,3,150.0,0.05,427.5,80.44,Google Pay,United States,California,North America
TXN-101033,2025-07-31,Cust-1058,Customer 1058,Beauty,Shampoo,1,15.0,0.0,15.0,3.5,Debit Card,Germany,Hamburg,Europe
TXN-101034,2025-04-16,Cust-1051,Customer 1051,Beauty,Foundation,1,35.0,0.0,35.0,10.0,PayPal,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101035,2025-04-15,Cust-1052,Customer 1052,Home & Kitchen,Blender,3,49.0,0.0,147.0,28.25,Apple Pay,Germany,Berlin,Europe
TXN-101036,2026-03-02,Cust-1110,Customer 1110,Electronics,Smartphone,1,699.0,0.05,664.05,197.76,Debit Card,Germany,Hamburg,Europe
TXN-101037,2025-12-02,Cust-1117,Customer 1117,Beauty,Shampoo,2,15.0,0.0,30.0,10.5,Apple Pay,United Kingdom,Scotland,Europe
TXN-101038,2026-05-16,Cust-1032,Customer 1032,Clothing,Sneakers,1,80.0,0.05,76.0,18.56,Google Pay,United Kingdom,Wales,Europe
TXN-101039,2026-03-23,Cust-1023,Customer 1023,Electronics,Headphones,1,150.0,0.0,150.0,60.39,Apple Pay,France,Auvergne-Rhône-Alpes,Europe
TXN-101040,2025-08-20,Cust-1026,Customer 1026,Electronics,Charger,1,29.0,0.0,29.0,9.43,Credit Card,France,Île-de-France,Europe
TXN-101041,2024-07-17,Cust-1115,Customer 1115,Sports,Dumbbells,2,45.0,0.0,90.0,15.73,Google Pay,Germany,Berlin,Europe
TXN-101042,2026-01-20,Cust-1018,Customer 1018,Electronics,Laptop,5,999.0,0.05,4745.25,799.05,Credit Card,United States,Illinois,North America
TXN-101043,2024-11-14,Cust-1008,Customer 1008,Beauty,Shampoo,1,15.0,0.0,15.0,5.05,Debit Card,United Kingdom,Scotland,Europe
TXN-101044,2026-04-20,Cust-1045,Customer 1045,Beauty,Perfume,2,75.0,0.0,150.0,47.95,Debit Card,France,Île-de-France,Europe
TXN-101045,2024-11-16,Cust-1076,Customer 1076,Beauty,Foundation,1,35.0,0.15,29.75,5.47,Debit Card,United Kingdom,Wales,Europe
TXN-101046,2025-02-04,Cust-1046,Customer 1046,Sports,Yoga Mat,4,29.0,0.15,98.6,41.83,Apple Pay,Germany,Berlin,Europe
TXN-101047,2025-11-09,Cust-1142,Customer 1142,Beauty,Moisturizer,1,25.0,0.0,25.0,10.12,Apple Pay,Germany,Hamburg,Europe
TXN-101048,2026-03-02,Cust-1008,Customer 1008,Clothing,T-Shirt,1,25.0,0.15,21.25,5.51,PayPal,France,Provence-Alpes-Côte d'Azur,Europe
TXN-101049,2024-10-06,Cust-1131,Customer 1131,Beauty,Foundation,2,35.0,0.05,66.5,22.7,Debit Card,Germany,Bavaria,Europe
TXN-101050,2024-08-02,Cust-1049,Customer 1049,Electronics,Laptop,1,999.0,0.1,899.1,173.73,Google Pay,France,Île-de-France,Europe
TXN-101051,2025-01-08,Cust-1146,Customer 1146,Beauty,Lipstick,1,18.0,0.05,17.1,6.81,Debit Card,United Kingdom,England,Europe
TXN-101052,2026-04-01,Cust-1086,Customer 1086,Clothing,Sneakers,1,80.0,0.0,80.0,29.45,Apple Pay,Canada,Quebec,North America
TXN-101053,2026-01-24,Cust-1039,Customer 1039,Sports,Yoga Mat,1,29.0,0.0,29.0,7.74,Google Pay,United Kingdom,Scotland,Europe
TXN-101054,2025-07-20,Cust-1085,Customer 1085,Sports,Backpack,1,55.0,0.0,55.0,12.78,Debit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-101055,2024-12-20,Cust-1006,Customer 1006,Sports,Backpack,1,55.0,0.05,52.25,21.18,Apple Pay,Canada,Quebec,North America
TXN-101056,2025-12-30,Cust-1014,Customer 1014,Home & Kitchen,Coffee Maker,2,89.0,0.15,151.3,57.88,Credit Card,United States,Illinois,North America
TXN-101057,2025-09-15,Cust-1149,Customer 1149,Home & Kitchen,Coffee Maker,2,89.0,0.05,169.1,45.35,Credit Card,France,Île-de-France,Europe
TXN-101058,2025-11-06,Cust-1099,Customer 1099,Beauty,Shampoo,2,15.0,0.0,30.0,11.29,PayPal,United States,New York,North America
TXN-101059,2024-07-09,Cust-1030,Customer 1030,Beauty,Moisturizer,2,25.0,0.1,45.0,16.04,PayPal,France,Île-de-France,Europe
TXN-101060,2026-03-09,Cust-1128,Customer 1128,Sports,Water Bottle,2,20.0,0.0,40.0,13.5,Google Pay,Germany,Bavaria,Europe
TXN-101061,2026-04-24,Cust-1108,Customer 1108,Clothing,Socks,2,10.0,0.0,20.0,3.25,Credit Card,Germany,Bavaria,Europe
TXN-101062,2025-04-09,Cust-1120,Customer 1120,Electronics,Smartphone,2,699.0,0.0,1398.0,277.47,Credit Card,France,Auvergne-Rhône-Alpes,Europe
TXN-101063,2025-10-15,Cust-1101,Customer 1101,Clothing,T-Shirt,2,25.0,0.15,42.5,7.52,Credit Card,United Kingdom,Scotland,Europe
TXN-101064,2025-02-10,Cust-1093,Customer 1093,Home & Kitchen,Blender,1,49.0,0.1,44.1,13.03,Debit Card,Germany,Hamburg,Europe
TXN-101065,2025-08-18,Cust-1056,Customer 1056,Electronics,Smartwatch,3,199.0,0.0,597.0,111.95,Debit Card,Canada,Alberta,North America
TXN-101066,2024-11-28,Cust-1018,Customer 1018,Clothing,Socks,1,10.0,0.05,9.5,1.73,Apple Pay,United States,Illinois,North America
TXN-101067,2025-12-26,Cust-1009,Customer 1009,Clothing,Socks,5,10.0,0.0,50.0,14.34,Debit Card,United Kingdom,Scotland,Europe
TXN-101068,2025-09-08,Cust-1093,Customer 1093,Beauty,Moisturizer,5,25.0,0.15,106.25,25.75,Credit Card,United Kingdom,Scotland,Europe
TXN-101069,2024-09-29,Cust-1145,Customer 1145,Home & Kitchen,Knife Set,3,59.0,0.05,168.15,62.4,Google Pay,Canada,Quebec,North America
TXN-101070,2025-08-09,Cust-1107,Customer 1107,Home & Kitchen,Coffee Maker,3,89.0,0.0,267.0,81.26,PayPal,United Kingdom,Scotland,Europe
